id;rule_id;xPath;parent;realName;ECA;operator;nextOperator;value;naturalLanguage;author;ruleName;partialNaturalLanguage;descriptiveName;normalizedDescriptiveName
1165;394;Reminders;reminders;reminders;action;OPERATOR;NEXTOPERATOR;fridge door open;When the user watches TV, if the fridge door is open, turn on the red light in the kitchen and send a notification.;student2021-07;close fridge door;;reminders-reminders;
1166;395;technology/appliance/@state;coffee machine;state;event;equal;rule;OFF;When the coffee machine turns off, send me a voice notification saying 'The coffee is ready!'.;student2021-08;Regola 1 ;;coffee machine-state;
1167;395;Reminders;reminders;reminders;action;OPERATOR;NEXTOPERATOR;The coffee is ready!;When the coffee machine turns off, send me a voice notification saying 'The coffee is ready!'.;student2021-08;Regola 1 ;;reminders-reminders;
1168;396;environment/sensors/@gasSensor;kitchen;gassensor;event;equal;and;VALUE;When the gas sensor goes on and the kitchen window is closed, open all the windows in the house.;student2021-08;Regola 3;;kitchen-gassensor;
1169;396;environment/sensors/@windowSensor;kitchen;windowsensor;condition;equal;rule;CLOSE;When the gas sensor goes on and the kitchen window is closed, open all the windows in the house.;student2021-08;Regola 3;;kitchen-windowsensor;
1170;396;applianceState/all/window;home;allwindow;action;OPERATOR;NEXTOPERATOR;invokeFunctions:changeDoorState;When the gas sensor goes on and the kitchen window is closed, open all the windows in the house.;student2021-08;Regola 3;;home-allwindow;
1171;397;environment/sensors/@windowSensor;bedroom;windowsensor;condition;equal;rule;CLOSE;If the bedroom window is not closed between 11pm and 6am, sound the alarm and turn on the bedroom light for 5 minutes.;student2021-08;Regola 2;;bedroom-windowsensor;
1172;397;notificationMode;alarms;notificationmode;action;OPERATOR;NEXTOPERATOR;custom:notificationMode;If the bedroom window is not closed between 11pm and 6am, sound the alarm and turn on the bedroom light for 5 minutes.;student2021-08;Regola 2;;alarms-notificationmode;
1173;397;applianceState/Bedroom/lightColor;bedroom;hue color light bedroom;action;OPERATOR;NEXTOPERATOR;update:lightColor;If the bedroom window is not closed between 11pm and 6am, sound the alarm and turn on the bedroom light for 5 minutes.;student2021-08;Regola 2;;bedroom-hue color light bedroom;
1174;398;environment/dateTime/@localTime;datetime;localtime;condition;equal;and;23:00;If it's 11pm and the TV is on, turn off the TV and turn off all the lights.;student2021-08;Regola 4;;datetime-localtime;
1175;398;technology/device/@state;tv;state;condition;equal;rule;ON;If it's 11pm and the TV is on, turn off the TV and turn off all the lights.;student2021-08;Regola 4;;tv-state;
1176;398;devices/tv/@state;devices;tv;action;OPERATOR;NEXTOPERATOR;invokeFunctions:changeApplianceState;If it's 11pm and the TV is on, turn off the TV and turn off all the lights.;student2021-08;Regola 4;;devices-tv;
1177;398;applianceState/all/allLight;home;alllight;action;OPERATOR;NEXTOPERATOR;invokeFunctions:changeApplianceState;If it's 11pm and the TV is on, turn off the TV and turn off all the lights.;student2021-08;Regola 4;;home-alllight;
1178;399;user/physiological/@sweatingType;test-user;sweatingtype;event;equal;and;HIGH;When the user's sweat rate becomes high and the heating system is on, turn off the heating system and send a voice notification saying: 'I have turned off the heating!'.;student2021-08;Regola 5;;test-user-sweatingtype;
1179;399;technology/appliance/@state;heating system;state;condition;equal;rule;ON;When the user's sweat rate becomes high and the heating system is on, turn off the heating system and send a voice notification saying: 'I have turned off the heating!'.;student2021-08;Regola 5;;heating system-state;
1180;399;applianceState/all/@heating;home;heating;action;OPERATOR;NEXTOPERATOR;invokeFunctions:changeApplianceState;When the user's sweat rate becomes high and the heating system is on, turn off the heating system and send a voice notification saying: 'I have turned off the heating!'.;student2021-08;Regola 5;;home-heating;
1181;399;Reminders;reminders;reminders;action;OPERATOR;NEXTOPERATOR;I have turned off the heating!;When the user's sweat rate becomes high and the heating system is on, turn off the heating system and send a voice notification saying: 'I have turned off the heating!'.;student2021-08;Regola 5;;reminders-reminders;
1182;400;technology/appliance/@state;heating system;state;event;equal;rule;ON;when the heaters come on, send me the notification: 'The heaters are on!'.;student2021-09;regola1;;heating system-state;
1183;400;Reminders;reminders;reminders;action;OPERATOR;NEXTOPERATOR;The heaters are on!;when the heaters come on, send me the notification: 'The heaters are on!'.;student2021-09;regola1;;reminders-reminders;
1184;401;environment/weather/currentWeather/@outdoorCondition;currentweather;outdoorcondition;event;equal;and;RAIN;When it is raining outside and if the living room window is open, close the window.;student2021-09;regola3;;currentweather-outdoorcondition;
1185;401;environment/sensors/@windowSensor;livingroom;windowsensor;condition;equal;rule;OPEN;When it is raining outside and if the living room window is open, close the window.;student2021-09;regola3;;livingroom-windowsensor;
1186;401;applianceState/LivingRoom/window;livingroom;window;action;OPERATOR;NEXTOPERATOR;invokeFunctions:changeDoorState;When it is raining outside and if the living room window is open, close the window.;student2021-09;regola3;;livingroom-window;
1187;402;environment/home/@electricity;home;electricity;condition;equal;rule;ON;If the electricity in the house is not on, start the alarm and turn on the emergency light in the corridor.;student2021-09;regola2;;home-electricity;
1188;402;notificationMode;alarms;notificationmode;action;OPERATOR;NEXTOPERATOR;custom:notificationMode;If the electricity in the house is not on, start the alarm and turn on the emergency light in the corridor.;student2021-09;regola2;;alarms-notificationmode;
1189;402;applianceState/Corridor/lightColor;corridor;light strip corridor;action;OPERATOR;NEXTOPERATOR;update:lightColor;If the electricity in the house is not on, start the alarm and turn on the emergency light in the corridor.;student2021-09;regola2;;corridor-light strip corridor;
1190;403;environment/dateTime/@dayType;datetime;daytype;condition;equal;and;WEEK_DAYS;If it's a day of the week and if it's 8am, turn on the bedroom lights and start the music with Alexa.;student2021-09;regola4;;datetime-daytype;
1191;403;environment/dateTime/@localTime;datetime;localtime;condition;equal;rule;08:00;If it's a day of the week and if it's 8am, turn on the bedroom lights and start the music with Alexa.;student2021-09;regola4;;datetime-localtime;
1192;403;applianceState/Bedroom/lightColor;bedroom;hue color light bedroom;action;OPERATOR;NEXTOPERATOR;update:lightColor;If it's a day of the week and if it's 8am, turn on the bedroom lights and start the music with Alexa.;student2021-09;regola4;;bedroom-hue color light bedroom;
1193;403;amazonAlexa/@routineName;devices;alexa services;action;OPERATOR;NEXTOPERATOR;invokeFunctions:startRoutine;If it's a day of the week and if it's 8am, turn on the bedroom lights and start the music with Alexa.;student2021-09;regola4;;devices-alexa services;
1194;404;XPATH;relativeposition;typeofproximity;event;outside;NEXTOPERATOR;house;When I am out of the house and if the front door is open, it sends the notification 'The door is left open!' and close the door.;student2021-09;regola5;;relativeposition-typeofproximity;
1195;404;technology/appliance/@door;entrance;doorsensor;condition;equal;rule;OPEN;When I am out of the house and if the front door is open, it sends the notification 'The door is left open!' and close the door.;student2021-09;regola5;;entrance-doorsensor;
1196;404;Reminders;reminders;reminders;action;OPERATOR;NEXTOPERATOR;The door is left open!;When I am out of the house and if the front door is open, it sends the notification 'The door is left open!' and close the door.;student2021-09;regola5;;reminders-reminders;
1197;404;applianceState/Corridor/door;entrance;door;action;OPERATOR;NEXTOPERATOR;invokeFunctions:changeDoorState;When I am out of the house and if the front door is open, it sends the notification 'The door is left open!' and close the door.;student2021-09;regola5;;entrance-door;
1198;405;technology/device/@state;tv;state;condition;equal;rule;ON;If the TV is on, send a notification to the user.;student2021-10;notifica tv;;tv-state;
1199;405;Reminders;reminders;reminders;action;OPERATOR;NEXTOPERATOR;The TV is on;If the TV is on, send a notification to the user.;student2021-10;notifica tv;;reminders-reminders;
1200;406;environment/sensors/@temperature;bedroom;temperature;event;morethen;and;27;When the bedroom temperature exceeds 27 degrees and the sensor detects that the windows are closed then open the windows;student2021-10;aprire finestra con il caldo;;bedroom-temperature;
1201;406;environment/sensors/@windowSensor;bedroom;windowsensor;condition;equal;rule;CLOSE;When the bedroom temperature exceeds 27 degrees and the sensor detects that the windows are closed then open the windows;student2021-10;aprire finestra con il caldo;;bedroom-windowsensor;
1202;406;applianceState/Bedroom/window;bedroom;window;action;OPERATOR;NEXTOPERATOR;invokeFunctions:changeDoorState;When the bedroom temperature exceeds 27 degrees and the sensor detects that the windows are closed then open the windows;student2021-10;aprire finestra con il caldo;;bedroom-window;
1203;407;environment/sensors/@motion;livingroom;motion;event;equal;and;VALUE;When the motion sensor in the living room, near the sofa, is activated and the lights in the same room are on, turn on the TV and change the color of the lights in the living room to yellow;student2021-10;tv e luci;;livingroom-motion;
1204;407;technology/light/@state;light;state;condition;equal;rule;ON;When the motion sensor in the living room, near the sofa, is activated and the lights in the same room are on, turn on the TV and change the color of the lights in the living room to yellow;student2021-10;tv e luci;;light-state;
1205;407;devices/tv/@state;devices;tv;action;OPERATOR;NEXTOPERATOR;invokeFunctions:changeApplianceState;When the motion sensor in the living room, near the sofa, is activated and the lights in the same room are on, turn on the TV and change the color of the lights in the living room to yellow;student2021-10;tv e luci;;devices-tv;
1206;407;applianceState/LivingRoom/lightColor;livingroom;hue color light living room;action;OPERATOR;NEXTOPERATOR;update:lightColor;When the motion sensor in the living room, near the sofa, is activated and the lights in the same room are on, turn on the TV and change the color of the lights in the living room to yellow;student2021-10;tv e luci;;livingroom-hue color light living room;
1207;408;technology/appliance/@door;entrance;doorsensor;condition;equal;rule;CLOSE;If the main door is not closed between 00:00 and 06:00 then the alarm must be activated and all the lights in the house must be switched on;student2021-10;allarme porta;;entrance-doorsensor;
